,timestamp,x,y,z,w,roll,pitch,yaw
0,192491299680,0.493225,-0.37200900000000003,0.604492,0.50293,-0.9427291848422765,-1.3272550123367466,-0.7420231701224623
1,192491322389,0.50647,-0.35992399999999997,0.605896,0.496704,-1.110250161216964,-1.3305848108650091,-0.9533631022315653
2,192491346041,0.516907,-0.34967,0.606934,0.492065,-1.2008811316542898,-1.3318065141163444,-1.0798548594560406
3,192491368732,0.524231,-0.34179699999999996,0.608521,0.487854,-1.24652901723976,-1.3315008971981241,-1.145521792779351
4,192491383527,0.528015,-0.337097,0.6096189999999999,0.48565699999999995,-1.2692728037069805,-1.3302291030632556,-1.1777964285121736
5,192491404801,0.531189,-0.33252,0.6108399999999999,0.48382600000000003,-1.2890156227468235,-1.3281545155990773,-1.2051985020209928
6,192491427937,0.530212,-0.33075,0.611694,0.48498500000000005,-1.2973594415878802,-1.3230705840775867,-1.2135281603851293
7,192491475556,0.527466,-0.329285,0.612122,0.488464,-1.3080748203258905,-1.3148921360108428,-1.2233016177855895
8,192491477742,0.5219729999999999,-0.330383,0.614807,0.490295,-1.296278512022237,-1.3084941560032861,-1.198321784914782
9,192491482787,0.514404,-0.333252,0.617065,0.49346899999999994,-1.2749265291695384,-1.3006822824854531,-1.1574434017493695
10,192491503759,0.505249,-0.338013,0.620483,0.49536099999999994,-1.2255623619294556,-1.293772803003407,-1.0738133041719606
11,192491525593,0.489563,-0.348206,0.620422,0.504089,-1.1293615732135296,-1.2817808576409504,-0.9216167071120676
